@relation 'readsb-hist_filtered_by_Taiwan_manual_edges-weka.filters.unsupervised.attribute.Remove-R1-11,14,16-18,20-29_clustered'

@attribute Instance_number numeric
@attribute gs numeric
@attribute track numeric
@attribute squawk numeric
@attribute nav_heading numeric
@attribute ecef_x numeric
@attribute ecef_y numeric
@attribute ecef_z numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14,cluster15,cluster16,cluster17,cluster18,cluster19}

@data
1370,333.1,213.12,6274,222.19,-3024965.037321,4936158.544621,2671442.463182,cluster9
1371,508.4,49.23,3557,42.89,-3050911.777916,4912739.940797,2698360.840112,cluster6
1372,334.8,212.93,6274,222.19,-3024766.883073,4936676.44458,2670855.262329,cluster9
1373,508.4,49.23,3557,42.89,-3051595.522913,4911855.970266,2699178.775677,cluster6
1374,337,212.89,6274,222.19,-3024563.522808,4937256.74798,2670212.918378,cluster9
1375,508.4,49.23,3557,42.89,-3052205.557494,4911076.014888,2699908.143244,cluster6
1376,338.4,212.94,6274,222.19,-3024337.749644,4937820.703725,2669553.109892,cluster9
1377,507.7,49.31,3557,42.89,-3052827.946536,4910279.824281,2700652.503984,cluster6
1378,339.8,212.99,6274,222.19,-3024120.321342,4938398.210073,2668894.881769,cluster9
1379,507.7,49.31,3557,42.89,-3053477.761105,4909448.845507,2701428.504875,cluster6
1380,193.2,152.9,4116,80.16,-2979192.467642,4948258.982498,2691076.928758,cluster17
1381,340.6,212.9,6274,222.19,-3023922.304042,4938943.470978,2668292.247724,cluster9
1382,507.7,49.31,3557,42.89,-3054163.804314,4908569.562111,2702250.669628,cluster6
1383,186.5,141.53,4116,80.16,-2979489.491431,4948237.907993,2690732.688572,cluster17
1384,342,212.95,6274,222.19,-3023712.949086,4939508.459753,2667647.462396,cluster9
1385,507.7,49.31,3557,42.89,-3054801.916278,4907755.206065,2703008.409312,cluster6
1386,179.8,129.36,4116,80.16,-2979873.761951,4948150.441762,2690413.846592,cluster17
1387,343.7,212.77,6274,222.19,-3023493.380375,4940094.250656,2666975.43396,cluster9
1388,507.7,49.31,3557,42.89,-3055449.22562,4906925.30748,2703783.354419,cluster6
1389,174,117.01,4116,80.16,-2980223.803695,4948017.05733,2690217.286973,cluster17
1390,345.1,212.82,6274,222.19,-3023283.306743,4940686.774581,2666316.295099,cluster9
1391,507.7,49.31,3557,42.89,-3056134.375982,4906045.154697,2704606.06876,cluster6
1392,168.6,103.38,4116,80.16,-2980588.090618,4947832.08444,2690099.764624,cluster17
1393,345.9,212.73,6274,222.19,-3023065.950925,4941241.176903,2665662.859357,cluster9
1394,165.1,92.08,4116,80.16,-2980967.969633,4947591.912098,2690066.422283,cluster17
1395,347.3,212.77,6274,222.19,-3022888.625329,4941716.588559,2665128.429019,cluster9
1396,161,83.58,4116,80.16,-2981276.715365,4947359.098023,2690098.306597,cluster17
1397,348.7,212.82,6274,222.19,-3022678.557099,4942280.015473,2664485.923673,cluster9
1398,158,80.9,4116,80.16,-2981594.224397,4947123.06208,2690144.396158,cluster17
1399,350.1,212.87,6274,222.19,-3022416.667475,4942961.369961,2663701.343106,cluster9
1400,157,80.84,4116,80.16,-2981938.240255,4946863.834467,2690203.691636,cluster17
1401,351.4,212.92,6274,222.19,-3022209.928708,4943485.326177,2663091.195436,cluster9
1402,156.8,81.2,4116,80.16,-2982063.566131,4946777.266892,2690223.954851,cluster17
1403,353.7,212.88,6274,222.19,-3021970.707395,4944080.541236,2662385.333891,cluster9
1404,156.9,72.95,4116,54.14,-2982509.78891,4946434.930431,2690340.703129,cluster17
1405,355,212.93,6274,222.19,-3021750.036185,4944674.238286,2661715.660679,cluster9
1406,156.1,62.94,4116,54.14,-2982840.883962,4946124.835001,2690525.697964,cluster17
1407,356.4,212.98,6274,222.19,-3021548.456178,4945188.73206,2661116.399097,cluster9
1408,155.6,57.33,4116,54.14,-2983063.913215,4945894.411156,2690702.01197,cluster17
1409,360,212.98,6274,222.19,-3021291.334367,4945833.796407,2660355.498344,cluster9
1410,155.8,53.35,4116,54.14,-2983292.67238,4945629.786493,2690916.738374,cluster17
1411,362.3,212.94,6274,222.19,-3021056.699007,4946412.774841,2659673.295133,cluster9
1412,155.1,51.28,4116,54.14,-2983503.260454,4945372.143116,2691138.718308,cluster14
1413,365.9,212.95,6274,222.19,-3020803.583832,4947006.455143,2658947.86206,cluster9
1414,156.1,49.68,4116,54.14,-2983717.122524,4945099.656933,2691384.281247,cluster14
1415,369.5,212.96,6274,222.19,-3020571.481528,4947582.066848,2658268.388859,cluster9
1416,155.9,48.64,4116,54.14,-2983916.202815,4944835.673225,2691630.544194,cluster14
1417,370.8,213,6274,222.19,-3020318.919202,4948184.677601,2657543.295469,cluster9
1418,154.4,48.15,4116,54.14,-2984096.793713,4944596.480588,2691851.702929,cluster14
1419,373.1,212.97,6274,222.19,-3020220.219487,4948415.468976,2657262.29338,cluster9
1420,151.6,48.21,4116,54.14,-2984288.949697,4944318.342268,2692095.447258,cluster14
1421,375.8,213.06,6274,222.19,-3019884.818101,4949245.009216,2656281.263293,cluster9
1422,149.6,49.07,4116,54.14,-2984465.64238,4944075.467598,2692309.545817,cluster14
1423,378.9,212.94,6274,222.19,-3019567.152497,4949997.773983,2655367.622942,cluster9
1424,148.1,48.56,4116,54.14,-2984648.243067,4943816.268315,2692528.986634,cluster14
1425,381.1,212.9,6274,222.19,-3019336.306322,4950528.850185,2654713.186755,cluster9
1426,146,48.89,4116,54.14,-2984814.341196,4943581.826064,2692739.244814,cluster14
1427,383.9,212.99,6274,222.19,-3019080.901004,4951138.147894,2653977.098467,cluster9
1428,144.7,49.48,4116,54.14,-2985014.288061,4943306.55534,2692968.853873,cluster14
1429,386.1,212.95,6274,222.19,-3018841.257579,4951734.158277,2653284.138297,cluster9
1430,141.8,49,4116,54.14,-2985178.479419,4943077.772829,2693170.736557,cluster14
1431,388.3,212.91,6274,222.19,-3018580.014538,4952363.712713,2652516.154188,cluster9
1432,139.6,48.78,4116,54.14,-2985332.862749,4942854.018818,2693356.191152,cluster14
1433,391.4,212.8,6274,222.19,-3018354.128935,4952900.281903,2651862.877035,cluster9
1434,137.5,49.13,4116,54.14,-2985516.143595,4942601.909898,2693579.631919,cluster14
1435,396.4,212.85,6274,222.19,-3018024.861231,4953630.352419,2650947.117177,cluster9
1436,136.9,49.44,4116,54.14,-2985682.497486,4942362.148792,2693781.10093,cluster14
1437,401.9,213.02,6274,222.19,-3017749.642698,4954217.164692,2650182.054883,cluster9
1438,406.9,213.07,6274,222.19,-3017426.081573,4954923.479792,2649284.862701,cluster9
1439,411.3,212.99,6274,222.19,-3017156.300671,4955500.423643,2648549.590377,cluster9
1440,416.3,213.04,6274,222.19,-3016864.102983,4956109.998533,2647760.069727,cluster9
1441,419.9,213.05,6274,222.19,-3016562.459491,4956773.540581,2646916.565531,cluster9
1442,423,212.94,6274,222.19,-3016295.127223,4957374.585978,2646168.931973,cluster9
1443,424.7,212.79,6274,222.19,-3015974.587869,4958123.924835,2645240.3884,cluster9
1444,424.1,212.68,6274,222.19,-3015735.615731,4958710.887694,2644541.11264,cluster9
1445,422.8,212.64,6274,222.19,-3015515.741252,4959275.571461,2643879.891542,cluster9
1446,422.8,212.64,6274,222.19,-3015241.412489,4959979.56091,2643055.85275,cluster9
1447,422.2,212.52,6274,222.19,-3014911.216616,4960790.986947,2642074.98214,cluster9
1448,422.2,212.52,6274,222.19,-3014706.408702,4961303.24126,2641457.117072,cluster9
1449,420,212.55,6274,222.19,-3014379.710588,4962130.776599,2640477.728246,cluster9
1450,420,212.55,6274,243.98,-3014112.362082,4962823.574622,2639664.826341,cluster9
1451,418.8,212.82,6274,243.98,-3013839.663024,4963474.346403,2638862.95376,cluster9
1452,415.6,215.1,6274,243.98,-3013557.912727,4964142.592743,2638093.377901,cluster9
1453,410.6,218.57,6274,243.98,-3013259.900612,4964759.204814,2637420.730715,cluster9
1454,406.6,221.61,6274,243.98,-3012863.837582,4965483.641673,2636675.155169,cluster12
1455,403.1,223.99,6274,243.98,-3012387.670643,4966258.982517,2635924.751454,cluster12
1456,398.5,227.54,6274,243.98,-3011956.544583,4966905.278704,2635328.67986,cluster12
1457,394.9,230.34,6274,243.98,-3011474.61723,4967587.622718,2634759.242072,cluster12
1458,392.2,233.19,6274,243.98,-3010990.574989,4968200.328458,2634249.36853,cluster12
1459,390.5,234.27,6274,243.98,-3010541.446644,4968754.364617,2633828.395767,cluster12
1460,388,238.28,6274,243.98,-3009936.613351,4969452.291886,2633332.062313,cluster0
1461,386,240.51,6274,243.98,-3009133.916763,4970307.788779,2632764.004145,cluster0
1462,385.6,241.84,6274,243.98,-3008621.695129,4970851.406476,2632433.821438,cluster0
1463,387.1,241.45,6274,243.98,-3008002.826547,4971494.106975,2632019.652358,cluster0
1464,387.1,241.45,6274,243.98,-3007262.465818,4972261.96427,2631525.950244,cluster0
1465,388.9,241.26,6274,252.42,-3006664.295972,4972887.829028,2631119.142258,cluster0
1466,389.8,241.33,6274,252.42,-3006006.5589,4973576.250447,2630680.262191,cluster0
1467,391.5,241.47,6274,252.42,-3005419.008899,4974178.374027,2630287.008802,cluster0
1468,392.4,241.54,6274,252.42,-3004752.299442,4974885.186457,2629841.286892,cluster0
1469,393.3,241.61,6274,252.42,-3004116.974132,4975541.496917,2629417.864795,cluster0
1470,394.7,241.55,6274,252.42,-3003462.165783,4976206.302441,2628981.74633,cluster0
1471,396.4,241.69,6274,252.42,-3002833.547239,4976843.958944,2628566.709217,cluster0
1472,398.7,241.7,6274,252.42,-3002163.342672,4977521.028989,2628124.160171,cluster0
1473,399.5,241.77,6274,252.42,-3001553.862814,4978139.211201,2627723.390742,cluster0
1474,401.8,241.78,6274,252.42,-3000856.99654,4978852.316727,2627260.706193,cluster0
1475,403.1,241.72,6274,252.42,-3000248.042532,4979469.272305,2626860.914045,cluster0
1476,404.5,241.66,6274,252.42,-2999536.925162,4980184.190746,2626391.700317,cluster0
1477,405.8,241.6,6274,252.42,-2998908.111398,4980821.929176,2625974.418027,cluster0
1478,407.2,241.55,6274,252.42,-2998184.593473,4981557.479503,2625497.845111,cluster0
1479,407.2,241.55,6274,252.42,-2997517.070449,4982243.162096,2625051.488968,cluster0
1480,406.3,241.48,6274,252.42,-2996861.830516,4982943.3142,2624618.777885,cluster0
1481,404.1,241.47,6274,252.42,-2996338.912451,4983508.782821,2624271.812666,cluster0
1482,402.7,241.53,6274,252.42,-2995606.63457,4984311.763961,2623786.546044,cluster0
1483,401.8,241.46,6274,252.42,-2994964.06455,4984998.99402,2623362.692005,cluster0
1484,399.6,241.45,6274,252.42,-2994423.821426,4985580.951529,2623003.180938,cluster0
1485,397.4,241.44,6274,246.8,-2993698.48609,4986368.838192,2622518.754103,cluster0
1486,396.9,241.56,6274,214.45,-2993136.787939,4986967.982132,2622150.369654,cluster8
1487,396.9,241.56,6274,214.45,-2992441.954115,4987696.373388,2621687.759157,cluster8
1488,395.5,241.62,6274,214.45,-2991767.744212,4988392.807093,2621243.412827,cluster8
1489,395.3,240.78,6274,215.16,-2991137.095548,4989064.716261,2620814.153424,cluster8
1490,398.1,237.31,6274,215.16,-2990505.872923,4989777.292742,2620326.26954,cluster8
1491,402,232.99,6274,215.16,-2989994.524962,4990377.385929,2619859.734099,cluster8
1492,404.7,230.21,6274,215.16,-2989417.678535,4991104.001361,2619245.109324,cluster8
1493,408.9,226.78,6274,215.16,-2988966.849661,4991712.740972,2618673.744263,cluster8
1494,411.6,224.41,6274,215.16,-2988503.475465,4992386.666162,2618010.624631,cluster8
1495,418,220.05,6274,215.16,-2988062.813095,4993098.712553,2617267.00441,cluster8
1496,422.8,216.92,6274,215.16,-2987665.493302,4993781.713486,2616491.687285,cluster8
1497,427.4,213.84,6274,215.16,-2987319.069585,4994471.625111,2615663.167336,cluster8
1498,223.4,93.59,2631,97.03,-3029486.598173,4913605.383655,2699566.279716,cluster15
1499,430.8,211.33,6274,215.16,-2987024.244562,4995129.645621,2614817.543022,cluster8
1500,224.1,95.63,2631,138.52,-3030041.295583,4913385.288837,2699560.18233,cluster7
1501,433.6,209.88,6274,215.16,-2986800.543165,4995678.733314,2614079.766141,cluster8
1502,225.6,106.75,2631,238.36,-3030606.175184,4913214.47825,2699488.803489,cluster7
1503,433.8,210.17,6274,215.16,-2986519.869214,4996389.241816,2613135.344367,cluster8
1504,227.7,118.03,2631,238.36,-3031127.377063,4913093.130952,2699304.357908,cluster7
1505,434.8,210.4,6274,215.16,-2986238.280103,4997064.142858,2612222.295239,cluster8
1506,230.6,133.95,2631,238.36,-3031671.662454,4913057.870915,2698991.141375,cluster7
1507,435.3,210.51,6274,215.16,-2986005.577647,4997652.052052,2611456.546203,cluster8
1508,231.6,146.45,2631,238.36,-3032132.743089,4913092.620096,2698589.828404,cluster7
1509,435.8,210.63,6274,215.16,-2985706.352522,4998360.563862,2610498.344946,cluster8
1510,230.7,156.77,2631,238.36,-3032498.083111,4913210.474866,2698144.654893,cluster7
1511,436.6,210.56,6274,215.16,-2985434.675388,4999014.309435,2609631.594212,cluster8
1512,231,169.27,2631,238.36,-3032765.372241,4913404.845498,2697670.226648,cluster7
1513,437.5,210.49,6274,215.16,-2985154.52826,4999674.449464,2608743.163227,cluster8
1514,230.1,181.49,2631,238.36,-3032950.941319,4913676.514148,2697128.746287,cluster7
1515,438.9,210.54,6274,215.16,-2984884.331157,5000336.153351,2607858.48962,cluster8
1516,230.8,187.22,2631,238.36,-3033071.203656,4913969.020156,2696622.603501,cluster7
1517,439.7,210.47,6274,215.16,-2984620.139149,5000962.26666,2607016.068052,cluster8
1518,230.9,190.48,2631,238.36,-3033137.744172,4914266.61055,2696149.487613,cluster7
1519,440.6,210.41,6274,215.16,-2984330.323914,5001642.397819,2606098.869514,cluster8
1520,232.4,194.45,2631,217.27,-3033176.661335,4914598.34122,2695645.095021,cluster7
1521,441.1,210.52,6274,215.16,-2984100.800761,5002196.366271,2605354.31942,cluster8
1522,442,210.45,6274,215.16,-2983839.289312,5002817.687528,2604516.695566,cluster8
1523,442.8,210.39,6274,222.89,-2983494.039985,5003642.172313,2603402.818947,cluster8
1524,444.2,210.43,6274,222.89,-2983207.384442,5004322.33367,2602479.842089,cluster8
1525,444.2,210.43,6274,222.89,-2982957.552634,5004924.024163,2601683.758154,cluster8
1526,445.1,210.37,6274,222.89,-2982682.759578,5005574.157602,2600803.966133,cluster8
1527,445.9,210.3,6274,222.89,-2982385.159132,5006298.8412,2599824.997918,cluster8
1528,446.4,210.41,6274,222.89,-2982133.478471,5006895.8879,2599019.924367,cluster8
1529,446.4,210.41,6274,222.89,-2981867.465909,5007541.368814,2598156.254805,cluster8
1530,447.8,210.46,6274,222.89,-2981575.877759,5008224.784804,2597229.600907,cluster8
1531,447.8,210.46,6274,222.89,-2981301.387798,5008886.580504,2596343.208796,cluster8
1532,447.8,210.46,6274,222.89,-2981001.541645,5009617.149222,2595371.431086,cluster8
1533,447.8,210.46,6274,222.89,-2980764.761772,5010193.024253,2594606.584162,cluster8
1534,447.3,210.35,6274,222.89,-2980439.158414,5010979.778893,2593554.771906,cluster8
1535,446.4,210.41,6274,222.89,-2980165.231344,5011650.575624,2592667.010142,cluster8
1536,446.4,210.41,6274,222.89,-2979903.953997,5012327.882461,2591789.130819,cluster8
1537,445.1,210.37,6274,222.89,-2979651.474497,5012956.816018,2590956.69215,cluster8
1538,445.1,210.37,6274,222.89,-2979398.945671,5013565.492223,2590144.303438,cluster8
1539,444.2,210.43,6274,222.89,-2979096.638053,5014313.534732,2589156.434691,cluster8
1540,443.3,210.5,6274,222.89,-2978901.031171,5014799.076447,2588516.163045,cluster8
1541,442.8,210.39,6274,222.89,-2978535.341482,5015700.546648,2587321.602593,cluster8
1542,442,210.45,6274,222.89,-2978283.356969,5016320.941184,2586502.766177,cluster8
1543,442,210.45,6274,222.89,-2977994.172682,5017020.848833,2585572.060689,cluster8
1544,442,210.45,6274,222.89,-2977743.037871,5017622.631126,2584768.640162,cluster8
1545,441.1,210.52,6274,222.89,-2977455.765519,5018336.284239,2583826.818357,cluster8
1546,441.1,210.52,6274,222.89,-2977205.383109,5018939.633817,2583018.584545,cluster8
1547,441.1,210.52,6274,222.89,-2976921.715573,5019621.78,2582113.96296,cluster8
1548,440.2,210.58,6274,222.89,-2976736.823213,5020065.450325,2581521.017504,cluster8
1549,440.2,210.58,6274,222.89,-2976376.406349,5020927.463369,2580372.927572,cluster8
1550,440.2,210.58,6274,222.89,-2976057.250341,5021672.935322,2579365.572454,cluster8
1551,439.7,210.47,6274,222.89,-2975834.485223,5022225.51861,2578640.888847,cluster8
1552,438.9,210.54,6274,222.89,-2975515.668475,5022996.120572,2577620.785274,cluster8
1553,438.9,210.54,6274,222.89,-2975295.968137,5023512.761853,2576924.066903,cluster8
1554,437.5,210.49,6274,222.89,-2975009.004364,5024202.922489,2576004.063014,cluster8
1555,437.5,210.49,6274,222.89,-2974738.804253,5024855.760012,2575136.978393,cluster8
1556,437,210.38,6274,222.89,-2974404.454879,5025649.512901,2574068.421778,cluster8
1557,436.1,210.45,6274,222.89,-2974150.057712,5026256.555173,2573252.543344,cluster8
1558,436.1,210.45,6274,222.89,-2973898.408548,5026868.582229,2572442.225138,cluster8
1559,436.1,210.45,6274,222.89,-2973618.059463,5027525.745883,2571557.514903,cluster8
1560,436.1,210.45,6274,222.89,-2973331.36095,5028203.382774,2570639.600437,cluster8
1561,435.3,210.51,6274,222.89,-2973057.351373,5028861.58481,2569763.425436,cluster8
1562,434.8,210.4,6274,222.89,-2972786.276863,5029503.273599,2568896.756961,cluster8
1563,433.9,210.47,6274,222.89,-2972511.465049,5030170.26409,2568003.310973,cluster8
1564,433.4,210.35,6274,222.89,-2972298.938064,5030683.411621,2567319.769386,cluster8
1565,432.5,210.42,6274,222.89,-2971985.232245,5031441.272528,2566311.255758,cluster8
1566,432.5,210.42,6274,222.89,-2971724.586568,5032060.930942,2565473.79586,cluster8
1567,431.2,210.37,6274,222.89,-2971449.946976,5032718.225882,2564597.207493,cluster8
1568,431.2,210.37,6274,222.89,-2971174.686643,5033374.633053,2563703.614211,cluster8
1569,431.2,210.37,6274,222.89,-2970878.502303,5034077.445263,2562761.592192,cluster8
1570,431.2,210.37,6274,222.89,-2970611.6997,5034698.13053,2561908.360855,cluster8
1571,430.3,210.44,6274,222.89,-2970345.150039,5035328.227213,2561054.860085,cluster8
1572,429.8,210.32,6274,222.89,-2970085.948167,5035940.401505,2560227.62161,cluster8
1573,429.8,210.32,6274,222.89,-2969864.436434,5036459.928155,2559519.519989,cluster8
1574,428.9,210.39,6274,222.89,-2969545.369241,5037209.954597,2558508.565221,cluster8
1575,428.9,210.39,6274,222.89,-2969293.615285,5037806.057656,2557702.981426,cluster8
1576,428.9,210.39,6274,222.89,-2969006.716602,5038474.744295,2556794.759813,cluster8
1577,428.9,210.39,6274,222.89,-2968784.419799,5038992.031573,2556090.42611,cluster8
1578,428.1,210.46,6274,222.89,-2968497.151457,5039661.197024,2555180.749499,cluster8
1579,428.1,210.46,6274,222.89,-2968215.600746,5040319.519729,2554285.293315,cluster8
1580,428.1,210.46,6274,222.89,-2967917.851348,5040994.564814,2553356.089177,cluster8
1581,428.1,210.46,6274,222.89,-2967631.152101,5041664.402411,2552442.827231,cluster8
1582,428.1,210.46,6274,222.89,-2967345.068182,5042313.913648,2551549.421939,cluster8
1583,428.1,210.46,6274,222.89,-2967073.775838,5042948.450067,2550686.975454,cluster8
1584,427.6,210.34,6274,222.89,-2966841.317503,5043482.176687,2549959.188492,cluster8
1585,428.7,209.79,6274,214.45,-2966550.895525,5044150.751769,2549031.686002,cluster8
1586,432,207.28,6274,214.45,-2966293.454728,5044819.768791,2548083.456654,cluster8
1587,434.8,205.62,6274,214.45,-2966090.644597,5045407.533255,2547212.908425,cluster8
1588,437.6,203.28,6274,214.45,-2965903.043281,5046031.785215,2546251.888395,cluster8
1589,439.7,201.9,6274,214.45,-2965761.811637,5046596.354281,2545354.643777,cluster8
1590,442.6,199.95,6274,214.45,-2965644.626494,5047182.399123,2544386.322806,cluster8
1591,444.9,198.07,6274,214.45,-2965552.175331,5047820.750553,2543303.964557,cluster8
1592,446.8,196.24,6274,214.45,-2965496.275412,5048375.794292,2542324.645746,cluster8
1593,448.2,194.47,6274,214.45,-2965483.452929,5048836.393907,2541482.189006,cluster8
1594,450,192.71,6274,214.45,-2965493.946458,5049404.365738,2540437.040664,cluster8
1595,450.1,191.53,6274,214.45,-2965543.069992,5050015.606457,2539279.327612,cluster8
1596,448.3,191.71,6274,214.45,-2965579.940738,5050530.171416,2538270.133674,cluster8
1597,448.5,191.84,6274,214.45,-2965609.804088,5051053.265588,2537232.474029,cluster8
1598,447.6,191.86,6274,214.45,-2965635.829429,5051571.512925,2536170.066496,cluster8
1599,446.6,191.89,6274,206.02,-2965655.436063,5052048.604936,2535196.630854,cluster8
1600,445.6,191.92,6274,206.02,-2965681.619888,5052572.719641,2534121.281899,cluster8
1601,445.6,191.92,6274,206.02,-2965705.152631,5053101.686812,2533038.791564,cluster8
1602,445.6,191.92,6274,206.02,-2965725.888149,5053530.594888,2532158.705942,cluster8
