year,month,day,hour,minute,second,hex,flight,t,alt_baro,alt_geom,gs,track,geom_rate,squawk,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,lat,lon,nic,rc,nic_baro,nac_p,nac_v,sil,sil_type,geohash,ecef_x,ecef_y,ecef_z,cluster
2025,4,1,0,21,55,8990a1,MDA1857,B738,24075,25250,385.2,198.62,1536,2604,1013.6,26016,26000,212.34,23.576381,120.366366,8,186,1,10,2,3,perhour,wsjw55bn7egw,-2955440.17987446,5044207.767802672,2551295.073157405,29
2025,4,1,0,22,0,8990a1,MDA1857,B738,24225,25400,387.1,198.53,1792,2604,1013.6,26016,26000,212.34,23.567688,120.36321,8,186,1,10,2,3,perhour,wsjw4fmgdp6r,-2955379.140483305,5044740.646744621,2550426.322214408,29
2025,4,1,0,22,5,8990a1,MDA1857,B738,24350,25550,389.3,198.57,1088,2604,1013.6,26016,26000,212.34,23.558784,120.35994,8,186,1,10,2,3,perhour,wsjw4bervgsh,-2955312.6931964606,5045287.404559976,2549535.967002057,29
2025,4,1,0,22,10,8990a1,MDA1857,B738,24375,25575,393.7,198.67,224,2604,1013.6,26016,26000,212.34,23.549986,120.356779,8,186,1,10,2,3,perhour,wsjtfz1hs5x4,-2955235.6895485595,5045794.22541621,2548641.1326378123,29
2025,4,1,0,22,15,8990a1,MDA1857,B738,24400,25600,399.1,198.71,384,2604,1013.6,26016,26000,212.34,23.541886,120.3538,8,186,1,10,2,3,perhour,wsjtftwvqv9s,-2955158.9145953134,5046264.764440315,2547817.477479948,29
2025,4,1,0,22,20,8990a1,MDA1857,B738,24475,25675,401.3,198.75,672,2604,1013.6,26016,26000,212.34,23.532482,120.350342,8,186,1,10,2,3,perhour,wsjtfeuqwhx7,-2955076.1980478754,5046821.992987258,2546866.7527213874,29
2025,4,1,0,22,25,8990a1,MDA1857,B738,24500,25725,405.4,198.7,320,2604,1013.6,26016,26000,212.34,23.523963,120.347188,8,186,1,10,2,3,perhour,wsjtfd6jh8x3,-2954996.728628272,5047323.451508516,2546003.251721362,29
2025,4,1,0,22,30,8990a1,MDA1857,B738,24525,25750,409.8,198.79,320,2604,1013.6,26016,26000,212.34,23.516142,120.344289,8,186,1,10,2,3,perhour,wsjtf8bp3ntg,-2954920.4202037784,5047778.86679977,2545207.9058250445,29
2025,4,1,0,22,35,8990a1,MDA1857,B738,24575,25800,413.9,198.74,608,2604,1013.6,26016,26000,212.34,23.50604,120.340576,8,186,1,10,2,3,perhour,wsjtdrjkdemn,-2954826.993873597,5048369.621354262,2544182.676562926,29
2025,4,1,0,22,40,8990a1,MDA1857,B738,24625,25875,418.1,198.69,448,2604,1013.6,26016,26000,212.34,23.497614,120.337474,8,186,1,10,2,3,perhour,wsjtdme5d2sp,-2954753.2080769497,5048870.544581805,2543331.522796445,29
2025,4,1,0,22,45,8990a1,MDA1857,B738,24650,25900,422.2,198.65,384,2604,1013.6,26016,26000,212.34,23.486984,120.333602,8,186,1,10,2,3,perhour,wsjtd78m85jh,-2954653.787167048,5049483.420345078,2542249.187504612,29
2025,4,1,0,22,50,8990a1,MDA1857,B738,24675,25925,426.0,198.48,416,2604,1013.6,26016,26000,212.34,23.478016,120.330302,8,186,1,10,2,3,perhour,wsjtd4jc772k,-2954567.38726287,5050003.010929869,2541336.479858125,29
2025,4,1,0,22,55,8990a1,MDA1857,B738,24725,25975,429.1,198.48,576,2604,1013.6,26016,26000,212.34,23.469916,120.327403,8,186,1,10,2,3,perhour,wsjtd0edptqw,-2954500.308612445,5050474.620680721,2540515.385028802,29
2025,4,1,0,23,0,8990a1,MDA1857,B738,24750,26000,433.2,198.43,576,2604,1013.6,26016,26000,210.94,23.459535,120.323639,8,186,1,10,2,3,perhour,wsjt6n9j8n21,-2954404.392730706,5051071.976952779,2539458.243781711,29
2025,4,1,0,23,5,8990a1,MDA1857,B738,24800,26050,436.4,198.43,576,2604,1013.6,26016,26000,210.94,23.450546,120.320368,8,186,1,10,2,3,perhour,wsjt3vn97f95,-2954324.176418472,5051596.555123648,2538546.225462012,29
2025,4,1,0,23,10,8990a1,MDA1857,B738,24850,26075,439.6,198.43,608,2604,1013.6,26016,26000,210.94,23.44043,120.316723,8,186,1,10,2,3,perhour,wsjt3g5yqug5,-2954232.526613311,5052177.354589658,2537515.991179337,29
2025,4,1,0,23,15,8990a1,MDA1857,B738,24875,26125,442.7,198.43,544,2604,1013.6,26016,26000,210.94,23.430533,120.31311,8,186,1,10,2,3,perhour,wsjt3c3kdxvj,-2954142.180791862,5052754.022482895,2536511.076957013,29
2025,4,1,0,23,20,8990a1,MDA1857,B738,24900,26150,444.9,198.48,544,2604,1013.6,26016,26000,210.94,23.420654,120.309531,8,186,1,10,2,3,perhour,wsjt1xwepq27,-2954050.754857887,5053322.073019964,2535504.8923403467,29
2025,4,1,0,23,25,8990a1,MDA1857,B738,24950,26225,448.1,198.48,704,2604,1013.6,26016,26000,210.94,23.411041,120.306086,8,186,1,10,2,3,perhour,wsjt1tu5nyre,-2953972.121554462,5053884.989494004,2534531.862125636,29
2025,4,1,0,23,30,8990a1,MDA1857,B738,25000,26275,450.0,198.39,704,2604,1013.6,26016,26000,210.94,23.402462,120.302989,8,186,1,10,2,3,perhour,wsjt1s3cnz47,-2953897.449702176,5054384.320046805,2533661.3775211344,29
2025,4,1,0,23,35,8990a1,MDA1857,B738,25125,26400,450.9,198.35,1664,2604,1013.6,26016,26000,210.94,23.390625,120.298695,8,186,1,10,2,3,perhour,wsjt16nu6b83,-2953800.302542882,5055087.711070985,2532466.991299088,29
2025,4,1,0,23,40,8990a1,MDA1857,B738,25300,26575,450.9,198.35,1664,2604,1013.6,26016,26000,210.23,23.3806,120.295099,8,186,1,10,2,3,perhour,wsjt12k1ygxp,-2953731.207473159,5055697.877427094,2531463.707357928,29
2025,4,1,0,23,45,8990a1,MDA1857,B738,25450,26725,449.0,198.43,2496,2604,1013.6,26016,26000,210.23,23.372668,120.292257,8,186,1,10,2,3,perhour,wsjscqf5stpg,-2953678.3439682527,5056183.177526808,2530671.214946675,29
2025,4,1,0,23,50,8990a1,MDA1857,B738,25700,26975,447.8,198.35,2752,2604,1013.6,26016,26000,210.23,23.36103,120.288035,8,186,1,10,2,3,perhour,wsjschxpf7eu,-2953600.228274844,5056904.982840962,2529511.9600761253,29
2025,4,1,0,23,55,8990a1,MDA1857,B738,25850,27200,446.8,198.39,1440,2604,1013.6,26016,26000,210.23,23.350975,120.284424,8,186,1,10,2,3,perhour,wsjsc4umq1pp,-2953537.0844048625,5057528.744559223,2528511.367960908,29
2025,4,1,0,24,0,8990a1,MDA1857,B738,25925,27275,446.8,198.39,1024,2604,1013.6,26016,26000,210.23,23.342083,120.281219,8,186,1,10,2,3,perhour,wsjsc1617x9k,-2953462.5921586337,5058050.886648828,2527611.452613453,29
2025,4,1,0,24,5,8990a1,MDA1857,B738,26000,27350,446.8,198.39,544,2604,1013.6,26016,26000,210.23,23.333378,120.278066,8,186,1,10,2,3,perhour,wsjs8zxyf0fm,-2953388.4141171565,5058563.114723476,2526730.587744152,29
2025,4,1,0,24,10,8990a1,MDA1857,B738,26025,27375,447.1,198.52,192,2604,1013.6,26016,26000,210.23,23.323556,120.274556,8,186,1,10,2,3,perhour,wsjs8vvm83cn,-2953300.3689137315,5059124.076616687,2525729.4199574497,29
2025,4,1,0,24,15,8990a1,MDA1857,B738,26025,27375,447.5,198.64,-64,2604,1013.6,26016,26000,210.23,23.312256,120.27043,8,186,1,10,2,3,perhour,wsjs8gf78pkx,-2953187.083052228,5059766.851818034,2524574.0338132503,29
2025,4,1,0,24,20,8990a1,MDA1857,B738,26025,27400,448.4,198.6,-192,2604,1013.6,26016,26000,210.23,23.301955,120.266673,8,186,1,10,2,3,perhour,wsjs89zx8x5p,-2953087.546275901,5060358.464646939,2523523.720719217,29
2025,4,1,0,24,25,8990a1,MDA1857,B738,26025,27400,448.4,198.6,-224,2604,1013.6,26016,26000,210.23,23.293259,120.263489,8,186,1,10,2,3,perhour,wsjs88mjn6hy,-2952999.322862302,5060853.313177859,2522634.4478338053,29
2025,4,1,0,24,30,8990a1,MDA1857,B738,26000,27350,449.1,198.84,-160,2604,1013.6,26016,26000,210.23,23.282455,120.259544,8,186,1,10,2,3,perhour,wsjs2w6q4kpm,-2952883.4573019813,5061455.313788176,2521523.501267038,29
2025,4,1,0,24,35,8990a1,MDA1857,B738,26000,27350,450.0,198.8,-32,2604,1013.6,26016,26000,210.23,23.273233,120.256144,8,186,1,10,2,3,perhour,wsjs2kzb7m04,-2952787.5552933747,5061981.032619973,2520580.3006499214,29
2025,4,1,0,24,40,8990a1,MDA1857,B738,26000,27375,450.0,198.8,0,2604,1013.6,26016,26000,210.23,23.262589,120.252203,8,186,1,10,2,3,perhour,wsjs26ufrkvs,-2952678.754305103,5062594.569851863,2519494.590120984,29
2025,4,1,0,24,45,8990a1,MDA1857,B738,26000,27375,449.7,198.68,0,2604,1013.6,26016,26000,210.23,23.253113,120.248707,8,186,1,10,2,3,perhour,wsjs2347jyqw,-2952579.716356835,5063134.612581259,2518525.264496473,29
2025,4,1,0,24,50,8990a1,MDA1857,B738,26000,27375,450.6,198.64,-32,2604,1013.6,26016,26000,210.23,23.244556,120.245616,8,186,1,10,2,3,perhour,wsjs0r81mgmc,-2952495.995306256,5063618.769251322,2517649.8866707925,29
2025,4,1,0,24,55,8990a1,MDA1857,B738,26000,27350,450.6,198.64,-32,2604,1013.6,26016,26000,210.23,23.233803,120.241648,8,186,1,10,2,3,perhour,wsjs0jt69qz1,-2952379.7044486096,5064225.290396569,2516546.773297083,29
2025,4,1,0,25,0,8990a1,MDA1857,B738,26000,27350,451.6,198.6,0,2604,1013.6,26016,26000,210.23,23.22258,120.237571,8,186,1,10,2,3,perhour,wsjs05d366xj,-2952267.5212992025,5064861.133378557,2515398.4884302886,29
2025,4,1,0,25,5,8990a1,MDA1857,B738,26000,27350,451.6,198.6,32,2604,1013.6,26016,26000,210.23,23.214298,120.234578,8,186,1,10,2,3,perhour,wsjs0401hdz3,-2952185.995490026,5065329.429868249,2514551.051036228,29
2025,4,1,0,25,10,8990a1,MDA1857,B738,26000,27375,451.3,198.48,32,2604,1013.6,26016,26000,210.23,23.206989,120.231934,8,186,1,10,2,3,perhour,wsjkpbwnx07c,-2952117.256281029,5065748.812019976,2513806.132770223,29
2025,4,1,0,25,15,8990a1,MDA1857,B738,26000,27350,452.6,197.35,0,2604,1013.6,31296,26000,196.17,23.192977,120.226949,8,186,1,10,2,3,perhour,wsj7zy4sfuqb,-2951982.376014964,5066530.618003708,2512369.185022824,29
2025,4,1,0,25,20,8990a1,MDA1857,B738,26000,27350,455.4,195.41,32,2604,1013.6,32000,32000,196.17,23.183899,120.224101,8,186,1,10,2,3,perhour,wsj7zu880850,-2951930.871351,5067021.233191342,2511440.0901628654,29
2025,4,1,0,25,25,8990a1,MDA1857,B738,26000,27350,458.7,193.49,192,2604,1013.6,32000,32000,196.17,23.173471,120.221151,8,186,1,10,2,3,perhour,wsj7zdw77b56,-2951900.002686816,5067568.095243889,2510372.750714132,29
2025,4,1,0,25,30,8990a1,MDA1857,B738,26050,27400,461.3,192.14,448,2604,1013.6,32000,32000,196.17,23.164215,120.218894,8,186,1,10,2,3,perhour,wsj7z8utr68s,-2951911.5045534144,5068046.84895018,2509431.2945083105,29
2025,4,1,0,25,35,8990a1,MDA1857,B738,26150,27500,463.9,189.93,1312,2604,1013.6,32000,32000,196.17,23.152359,120.216447,8,186,1,10,2,3,perhour,wsj7xwfbq0xc,-2951970.4262314173,5068645.738644682,2508229.5909063458,29
2025,4,1,0,25,40,8990a1,MDA1857,B738,26275,27650,466.3,188.63,1568,2604,1013.6,32000,32000,196.17,23.141235,120.2145,8,186,1,10,2,3,perhour,wsj7xs9x2yu5,-2952064.3492789795,5069203.099861414,2507108.7022257145,29
2025,4,1,0,25,45,8990a1,MDA1857,B738,26375,27750,467.5,187.99,1376,2604,1013.6,32000,32000,196.17,23.130085,120.212809,8,186,1,10,2,3,perhour,wsj7xd8q92r5,-2952174.301716066,5069735.969366217,2505979.053932592,29
2025,4,1,0,25,50,8990a1,MDA1857,B738,26450,27825,468.8,188.22,928,2604,1013.6,32000,32000,196.17,23.119378,120.211131,8,186,1,10,2,3,perhour,wsj7x2z04kkj,-2952271.9945378234,5070245.199093752,2504891.6715565044,29
2025,4,1,0,25,55,8990a1,MDA1857,B738,26525,27925,469.9,188.32,960,2604,1013.6,32000,32000,199.69,23.108917,120.209456,8,186,1,10,2,3,perhour,wsj7rqvg5q75,-2952367.941537284,5070750.8766928455,2503832.377235906,29
2025,4,1,0,26,0,8990a1,MDA1857,B738,26625,28000,470.9,188.3,960,2604,1013.6,32000,32000,199.69,23.098114,120.207758,8,186,1,10,2,3,perhour,wsj7rkus7b8b,-2952465.7193588284,5071264.437218172,2502734.9729047595,29
2025,4,1,0,26,5,8990a1,MDA1857,B738,26725,28100,471.9,188.28,1184,2604,1013.6,32000,32000,199.69,23.087163,120.206045,8,186,1,10,2,3,perhour,wsj7r6gk7z5e,-2952568.81602189,5071790.246087756,2501625.3005743283,29
2025,4,1,0,26,10,8990a1,MDA1857,B738,26850,28250,472.9,188.27,1184,2604,1013.6,32000,32000,201.09,23.076084,120.204315,8,186,1,10,2,3,perhour,wsj7r2f5gtcd,-2952680.137210098,5072333.705287215,2500508.387741295,29
2025,4,1,0,26,15,8990a1,MDA1857,B738,26925,28325,472.8,188.15,1280,2604,1013.6,32000,32000,201.09,23.067169,120.202914,8,186,1,10,2,3,perhour,wsj7pr1pfzuy,-2952762.378882165,5072760.27148814,2499604.0978165483,29
2025,4,1,0,26,20,8990a1,MDA1857,B738,27050,28475,473.8,188.13,1344,2604,1013.6,32000,32000,201.09,23.054535,120.200967,8,186,1,10,2,3,perhour,wsj7phzwmsc4,-2952888.3470032834,5073373.204991661,2498327.6752120266,29
2025,4,1,0,26,25,8990a1,MDA1857,B738,27175,28600,473.9,188.25,1408,2604,1013.6,32000,32000,201.09,23.043732,120.199269,8,186,1,10,2,3,perhour,wsj7p4yrmyzp,-2952992.520331412,5073898.048590059,2497235.73979537,29
2025,4,1,0,26,30,8990a1,MDA1857,B738,27275,28700,474.9,188.23,1376,2604,1013.6,32000,32000,201.09,23.032608,120.197571,8,186,1,10,2,3,perhour,wsj7p0vnwmkf,-2953100.0698078503,5074428.753186108,2496107.827751833,29
2025,4,1,0,26,35,8990a1,MDA1857,B738,27375,28825,474.9,188.23,1280,2604,1013.6,32000,32000,201.09,23.023773,120.196173,8,186,1,10,2,3,perhour,wsj6zpk5jy6e,-2953187.4455332444,5074863.724937319,2495217.366145903,29
2025,4,1,0,26,40,8990a1,MDA1857,B738,27500,28950,475.9,188.22,1344,2604,1013.6,32000,32000,201.09,23.010818,120.194143,8,186,1,10,2,3,perhour,wsj6zhfxwx2u,-2953308.9493843364,5075486.176274009,2493904.58609144,29
2025,4,1,0,26,45,8990a1,MDA1857,B738,27600,29075,475.9,188.22,1376,2604,1013.6,32000,32000,201.09,23.000297,120.192515,8,186,1,10,2,3,perhour,wsj6z51d2w4g,-2953412.6255121008,5075996.138512456,2492841.1441365024,29
2025,4,1,0,26,50,8990a1,MDA1857,B738,27725,29200,475.9,188.22,1472,2604,1013.6,32000,32000,201.09,22.988985,120.190735,8,186,1,10,2,3,perhour,wsj6z100x17t,-2953520.0097215944,5076543.513362241,2491696.522588965,29
2025,4,1,0,26,55,8990a1,MDA1857,B738,27875,29350,476.0,188.33,1504,2604,1013.6,32000,32000,201.09,22.978091,120.189006,8,186,1,10,2,3,perhour,wsj6wzncnfd7,-2953626.160711275,5077078.436241448,2490597.61638508,29
2025,4,1,0,27,0,8990a1,MDA1857,B738,27975,29450,477.0,188.32,1504,2604,1013.6,32000,32000,201.09,22.967697,120.187383,8,186,1,10,2,3,perhour,wsj6wvju9101,-2953723.592871734,5077576.820035737,2489543.919618114,29
2025,4,1,0,27,5,8990a1,MDA1857,B738,28100,29600,477.0,188.32,1440,2604,1013.6,32000,32000,201.09,22.956436,120.185586,8,186,1,10,2,3,perhour,wsj6wgh6zju6,-2953831.471604767,5078128.699744776,2488407.178793933,29
2025,4,1,0,27,10,8990a1,MDA1857,B738,28225,29725,477.0,188.32,1504,2604,1013.6,32000,32000,201.09,22.946411,120.183988,8,186,1,10,2,3,perhour,wsj6wc729ch9,-2953926.341526274,5078617.693506432,2487394.0967330127,29
2025,4,1,0,27,15,8990a1,MDA1857,B738,28350,29850,477.0,188.32,1568,2604,1013.6,32000,32000,201.09,22.936194,120.182393,8,186,1,10,2,3,perhour,wsj6qz6jh8rq,-2954025.5534992823,5079113.593197383,2486361.236652831,29
2025,4,1,0,27,20,8990a1,MDA1857,B738,28475,29975,477.0,188.32,1568,2604,1013.6,32000,32000,201.09,22.92485,120.180592,8,186,1,10,2,3,perhour,wsj6qv2ffvb2,-2954130.961528713,5079662.224914098,2485212.701222514,29
2025,4,1,0,59,0,899051,CAL118,B738,1600,1850,176.3,50.98,768,6262,1019.2,19008,19008,54.14,25.094822,121.266831,8,186,1,10,2,3,perhour,wsqnz2rgcvyu,-2994840.0117830383,4932076.245468693,2702292.265767613,38
2025,4,1,0,59,5,899051,CAL118,B738,1675,1900,179.8,50.64,768,6262,1019.2,19008,19008,54.14,25.098175,121.271362,8,186,1,10,2,3,perhour,wsqnz8gp7wct,-2995155.104700854,4931716.017450145,2702636.3988576173,38
2025,4,1,0,59,10,899051,CAL118,B738,1775,2000,184.1,50.95,768,6262,1019.2,19008,19008,54.14,25.101105,121.275279,8,186,1,10,2,3,perhour,wsqnz9tbwc47,-2995434.826995011,4931416.703716753,2702944.3920178823,38
2025,4,1,0,59,15,899051,CAL118,B738,1900,2150,194.0,50.65,768,6262,1019.2,19008,19008,54.14,25.104551,121.279994,8,186,1,10,2,3,perhour,wsqnzf1kseqp,-2995777.717577276,4931066.624524277,2703310.808666764,38
2025,4,1,0,59,20,899051,CAL118,B738,1975,2200,197.6,50.75,768,6262,1019.2,19008,19008,54.14,25.10733,121.283671,8,186,1,10,2,3,perhour,wsqnzfshf3ec,-2996033.2425308693,4930774.091645318,2703597.1208706293,38
2025,4,1,0,59,25,899051,CAL118,B738,2075,2300,205.4,50.73,1248,6262,1019.2,19008,19008,54.14,25.110031,121.287333,8,186,1,10,2,3,perhour,wsqnzgnsx9n3,-2996296.522349603,4930497.2570994105,2703882.04088639,38
2025,4,1,0,59,30,899051,CAL118,B738,2175,2400,211.8,50.75,1248,6262,1019.2,19008,19008,54.14,25.113419,121.29186,8,186,1,10,2,3,perhour,wsqqb5f030tg,-2996617.362200245,4930147.449339104,2704236.135269383,38
2025,4,1,0,59,35,899051,CAL118,B738,2225,2450,218.2,50.77,1248,6262,1019.2,19008,19008,54.14,25.114746,121.293675,8,186,1,10,2,3,perhour,wsqqb5grgrzr,-2996748.171041282,4930010.791522082,2704376.225381195,38
2025,4,1,0,59,40,899051,CAL118,B738,2325,2550,228.8,48.37,1248,6262,1019.2,19008,19008,54.14,25.119553,121.299947,8,186,1,10,2,3,perhour,wsqqbhzuj8h4,-2997184.279200206,4929512.410519563,2704873.192449283,38
2025,4,1,0,59,45,899051,CAL118,B738,2425,2675,234.1,46.56,1248,6262,1019.2,19008,19008,52.03,25.123398,121.304525,8,186,1,10,2,3,perhour,wsqqbme62kcd,-2997501.745622618,4929147.286232732,2705276.5187080526,38
2025,4,1,0,59,50,899051,CAL118,B738,2575,2825,236.2,45.34,1248,6262,1019.2,19008,19008,52.03,25.126291,121.307822,8,186,1,10,2,3,perhour,wsqqbqjem0hh,-2997735.9068182623,4928893.445478543,2705587.219816701,38
2025,4,1,0,59,55,899051,CAL118,B738,2850,3075,240.4,45.0,1248,6262,1019.2,19008,19008,52.03,25.131638,121.313731,8,186,1,10,2,3,perhour,wsqqbx1fqufh,-2998148.829380012,4928427.4610013,2706157.941420244,38
2025,4,1,1,0,0,899051,CAL118,B738,3025,3250,243.2,45.0,1248,6262,1019.2,19008,19008,49.92,25.135483,121.317902,8,186,1,10,2,3,perhour,wsqqbxv0b18k,-2998438.2972012064,4928095.287524021,2706567.719723454,38
2025,4,1,1,0,5,899051,CAL118,B738,3325,3500,244.7,45.0,1248,6262,1019.2,19008,19008,49.92,25.139603,121.322428,8,186,1,10,2,3,perhour,wsqr0b82c3xj,-2998762.2533213454,4927751.072710917,2707014.890449207,38
2025,4,1,1,0,10,899051,CAL118,B738,3725,3975,244.0,44.83,4928,6262,1019.2,19008,19008,49.92,25.143539,121.326752,8,186,1,10,2,3,perhour,wsqr0c5rwprk,-2999105.581914326,4927477.8398981225,2707472.6713541094,38
2025,4,1,1,0,15,899051,CAL118,B738,4100,4325,246.1,44.67,4928,6262,1019.2,19008,19008,49.92,25.147614,121.331126,8,186,1,10,2,3,perhour,wsqr0cyxkphb,-2999431.81801434,4927166.864390871,2707928.2609148365,38
2025,4,1,1,1,25,899051,CAL118,B738,7750,8025,310.8,74.13,3552,6262,1019.2,19008,19008,78.75,25.19458,121.413167,8,186,1,10,2,3,perhour,wsqr6fd35f55,-3005857.8158440115,4921841.843913278,2713135.791715492,38
2025,4,1,1,1,30,899051,CAL118,B738,8025,8275,314.3,73.93,3584,6262,1019.2,19008,19008,78.75,25.196457,121.42039,8,186,1,10,2,3,perhour,wsqr6fzsh0hb,-3006467.872146424,4921445.858989659,2713357.1603492647,38
2025,4,1,1,1,35,899051,CAL118,B738,8300,8600,318.0,73.56,3584,6262,1019.2,19008,19008,78.75,25.19854,121.428257,8,186,1,10,2,3,perhour,wsqr75m25kqf,-3007138.8823672924,4921025.316729176,2713608.998204079,38
2025,4,1,1,1,40,899051,CAL118,B738,8650,8925,319.2,73.44,3584,6262,1019.2,19008,19008,78.75,25.200714,121.43631,8,186,1,10,2,3,perhour,wsqr77ehz1ed,-3007823.5539757623,4920591.231916284,2713869.9985568426,38
2025,4,1,1,1,45,899051,CAL118,B738,8950,9225,320.8,73.15,3584,6262,1019.2,19008,19008,78.75,25.202869,121.444167,8,186,1,10,2,3,perhour,wsqr7s0cq5q3,-3008488.198674748,4920162.21938231,2714125.844588728,38
2025,4,1,1,1,50,899051,CAL118,B738,9250,9575,324.2,72.96,3488,6262,1019.2,19008,19008,78.75,25.205011,121.45194,8,186,1,10,2,3,perhour,wsqr7sqtg6d7,-3009153.07999908,4919749.807757723,2714386.874586721,38
2025,4,1,1,1,55,899051,CAL118,B738,9500,9825,328.0,72.61,3488,6262,1019.2,19008,19008,78.75,25.207199,121.459713,8,186,1,10,2,3,perhour,wsqr7uu686qp,-3009802.3686913294,4919311.913609311,2714639.556874921,38
2025,4,1,1,2,0,899051,CAL118,B738,9750,10050,332.4,72.49,3072,6262,1019.2,19008,19008,78.75,25.209526,121.467901,8,186,1,10,2,3,perhour,wsqrkj60phr8,-3010480.1790085505,4918840.621317311,2714902.9856322086,38
2025,4,1,1,2,5,899051,CAL118,B738,10000,10325,334.6,72.43,2944,6262,1019.2,19008,19008,78.75,25.211838,121.475983,8,186,1,10,2,3,perhour,wsqrkm8jee4p,-3011156.3812078508,4918387.162056174,2715171.39689908,38
2025,4,1,1,2,10,899051,CAL118,B738,10200,10525,336.8,72.37,2560,6262,1019.2,19008,19008,78.75,25.214127,121.483765,8,186,1,10,2,3,perhour,wsqrkqjfbvuw,-3011796.526684282,4917932.661545736,2715427.756466093,38
2025,4,1,1,2,15,899051,CAL118,B738,10400,10775,338.1,72.26,2432,6262,1019.2,19008,19008,77.34,25.216507,121.492004,8,186,1,10,2,3,perhour,wsqrkwebbcs5,-3012480.7701121704,4917462.119474622,2715699.768121937,38
2025,4,1,1,2,20,899051,CAL118,B738,10650,11025,339.3,72.15,2688,6262,1019.2,19008,19008,75.94,25.218979,121.500448,8,186,1,10,2,3,perhour,wsqrkyczjwkm,-3013180.247818846,4916976.972227979,2715981.040581232,38
2025,4,1,1,2,25,899051,CAL118,B738,10875,11250,341.2,72.26,2528,6262,1013.6,19008,19008,75.94,25.221397,121.508789,8,186,1,10,2,3,perhour,wsqrkzrvrcpv,-3013868.537711719,4916493.437469583,2716253.6318891416,38
2025,4,1,1,2,30,899051,CAL118,B738,11075,11450,344.7,72.09,2272,6262,1013.6,19008,19008,75.94,25.223877,121.517232,8,186,1,10,2,3,perhour,wsqrmpy5sxrx,-3014560.355424772,4915996.046566967,2716529.216441456,38
2025,4,1,1,2,35,899051,CAL118,B738,11250,11625,346.6,72.19,2496,6262,1013.6,19008,19008,75.94,25.22612,121.524963,8,186,1,10,2,3,perhour,wsqrt27bbcs5,-3015193.2729126555,4915539.720119722,2716777.699864765,38
2025,4,1,1,2,40,899051,CAL118,B738,11500,11900,348.5,72.29,2592,6262,1013.6,19008,19008,73.83,25.228867,121.534271,8,186,1,10,2,3,perhour,wsqrt8f8cc8t,-3015963.3179897587,4915003.424218378,2717089.899782728,38
2025,4,1,1,2,45,899051,CAL118,B738,11700,12100,349.2,72.5,2656,6262,1013.6,19008,19008,73.83,25.231201,121.54246,8,186,1,10,2,3,perhour,wsqrtc0w2sfb,-3016636.7073586546,4914524.979896776,2717350.789846798,38
2025,4,1,1,2,50,899051,CAL118,B738,11925,12325,351.4,72.44,2656,6262,1013.6,19008,19008,73.83,25.233734,121.551283,8,186,1,10,2,3,perhour,wsqrtcwvnhvy,-3017363.0588847543,4914010.875906035,2717634.9564592363,38
2025,4,1,1,2,55,899051,CAL118,B738,12125,12550,353.6,72.38,2432,6262,1013.6,19008,19008,73.83,25.236154,121.55973,8,186,1,10,2,3,perhour,wsqrw4j57006,-3018059.8773044166,4913521.026374094,2717907.7506284104,38
2025,4,1,1,3,0,899051,CAL118,B738,12350,12775,355.8,72.33,2688,6262,1013.6,19008,19008,73.83,25.238754,121.568654,8,186,1,10,2,3,perhour,wsqrw6ed6uwx,-3018793.041587358,4912998.659612424,2718198.660691392,38
2025,4,1,1,3,5,899051,CAL118,B738,12600,13050,356.4,72.53,2688,6262,1013.6,19008,19008,73.83,25.241182,121.577143,8,186,1,10,2,3,perhour,wsqrwe1b8c27,-3019500.304028724,4912517.792254898,2718478.759389057,38
2025,4,1,1,3,10,899051,CAL118,B738,12850,13300,357.4,72.58,2688,6262,1013.6,19008,19008,73.83,25.243652,121.585846,8,186,1,10,2,3,perhour,wsqrwg2ngtcc,-3020221.1758116665,4912017.962275895,2718759.836829377,38
2025,4,1,1,3,15,899051,CAL118,B738,13075,13525,358.3,72.63,2816,6262,1013.6,19008,19008,73.83,25.245987,121.594086,8,186,1,10,2,3,perhour,wsqrwgyhe944,-3020902.0144705013,4911542.013197088,2719024.0788846696,38
2025,4,1,1,3,20,899051,CAL118,B738,13300,13775,360.6,72.57,2432,6262,1013.6,19008,19008,73.83,25.248537,121.603002,8,186,1,10,2,3,perhour,wsqrxhke7k6m,-3021638.979466278,4911027.488585327,2719313.2089884738,38
2025,4,1,1,3,25,899051,CAL118,B738,13500,13950,362.8,72.51,2432,6262,1013.6,19008,19008,73.83,25.25116,121.612142,8,186,1,10,2,3,perhour,wsqrxkg68m3s,-3022382.3940611766,4910480.466648514,2719599.934588957,38
2025,4,1,1,3,30,899051,CAL118,B738,13700,14175,364.7,72.61,2560,6262,1013.6,19008,19008,73.83,25.25354,121.620483,8,186,1,10,2,3,perhour,wsqrxt32d9j1,-3023070.507845808,4909997.038032837,2719868.7061782144,38
2025,4,1,1,3,35,899051,CAL118,B738,13925,14425,365.6,72.66,2720,6262,1013.6,19008,19008,73.83,25.256195,121.62974,8,186,1,10,2,3,perhour,wsqrxv8pfrgx,-3023833.794830422,4909459.911956708,2720168.404076138,38
